station_id,name,lat,lon,state,elevation,total_days,observed_days,pct_observed,first_date,last_date
86070,MAROONDAH WEIR (MELBOURNE WATER),-37.639,145.55,VIC,,9648,6828,70.8,2000-01-01,2026-05-31
86071,MELBOURNE REGIONAL OFFICE,-37.807,144.97,VIC,,9648,5075,52.6,2000-01-01,2026-05-31
86073,MICKLEHAM,-37.555,144.879,VIC,,9648,3388,35.1,2000-01-01,2026-05-31
86074,MITCHAM,-37.822,145.191,VIC,,9648,8625,89.4,2000-01-01,2026-05-31
86076,MONTROSE,-37.802,145.368,VIC,,9648,9494,98.4,2000-01-01,2026-05-31
86077,MOORABBIN AIRPORT,-37.98,145.096,VIC,,9648,9576,99.3,2000-01-01,2026-05-31
86078,MORDIALLOC WOODLANDS GOLF CLUB,-38.0,145.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86079,MORNINGTON,-38.236,145.067,VIC,,9648,6968,72.2,2000-01-01,2026-05-31
86080,MOUNT BURNETT,-37.983,145.517,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86082,MOUNT ELIZA,-38.2,145.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86083,MURRUMBEENA LEEDS GROVE,-37.9,145.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86085,NARRE WARREN NORTH (NARRE WARREN  NORTH,-37.989,145.332,VIC,,9648,3709,38.4,2000-01-01,2026-05-31
86086,NARRE WARREN (BRECHIN),-38.033,145.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86087,NEEDLES EYE (VENTNOR),-38.483,145.21,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86088,OAKLEIGH (METROPOLITAN GOLF CLUB),-37.914,145.094,VIC,,9648,8628,89.4,2000-01-01,2026-05-31
86089,OLINDA,-37.84,145.363,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86090,WARBURTON (O'SHANNASSY RESERVOIR (QUARTE,-37.709,145.786,VIC,,9648,7264,75.3,2000-01-01,2026-05-31
86091,PASCOE VALE,-37.733,144.933,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86092,POOWONG (POST OFFICE),-38.343,145.765,VIC,,9648,2070,21.5,2000-01-01,2026-05-31
86094,POWELLTOWN DNRE,-37.861,145.744,VIC,,9648,6813,70.6,2000-01-01,2026-05-31
86095,PRAHRAN (COMO HOUSE),-37.838,145.005,VIC,,9648,3634,37.7,2000-01-01,2026-05-31
86096,PRESTON RESERVOIR,-37.721,145.006,VIC,,9648,8599,89.1,2000-01-01,2026-05-31
86097,PORTSEA QUARANTINE STATION,-38.317,144.667,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86098,RED HILL SOUTH,-38.369,145.03,VIC,,9648,1583,16.4,2000-01-01,2026-05-31
86100,BURNLEY RICHMOND PARK,-37.8,145.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86101,RINGWOOD,-37.8,145.25,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86102,SAN REMO,-38.533,145.383,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86103,SASSAFRAS POST OFFICE,-37.862,145.354,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86104,SCORESBY RESEARCH INSTITUTE,-37.871,145.256,VIC,,9648,9501,98.5,2000-01-01,2026-05-31
86105,SHOREHAM,-38.428,145.041,VIC,,9648,8069,83.6,2000-01-01,2026-05-31
86106,SILVAN,-37.833,145.437,VIC,,9648,2018,20.9,2000-01-01,2026-05-31
86107,SILVAN STATE SCHOOL,-37.8,145.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86108,SOMERTON,-37.65,144.9,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86111,SPRINGVALE NECROPOLIS,-37.944,145.176,VIC,,9648,7557,78.3,2000-01-01,2026-05-31
86113,SOMERVILLE,-38.233,145.183,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86114,THE PATCH,-37.9,145.417,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86115,TOORAK,-37.8,145.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86116,TOORADIN,-38.167,145.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86117,TOOROURRONG RESERVOIR (TOOROURRONG),-37.477,145.151,VIC,,9648,8630,89.4,2000-01-01,2026-05-31
86119,VENTNOR (OAKLANDS),-38.484,145.177,VIC,,9648,9601,99.5,2000-01-01,2026-05-31
86120,WALLAN (WALNARRING),-37.417,145.017,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86121,WARBURTON,-37.752,145.676,VIC,,9648,2595,26.9,2000-01-01,2026-05-31
86122,WATSONIA LOYOLA,-37.7,145.083,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86125,WHITTLESEA,-37.505,145.125,VIC,,9648,1196,12.4,2000-01-01,2026-05-31
86127,WONTHAGGI,-38.608,145.596,VIC,,9648,8508,88.2,2000-01-01,2026-05-31
86129,WOORI YALLOCK,-37.8,145.517,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86130,YANNATHAN,-38.233,145.7,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86131,YAN YEAN,-37.555,145.126,VIC,,9648,8626,89.4,2000-01-01,2026-05-31
86132,YARRA RIVER (YARRA GLEN),-37.665,145.376,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86137,BLACKBURN,-37.8,145.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86138,GREENSBOROUGH,-37.7,145.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86142,TOOLANGI (MOUNT ST LEONARD DPI),-37.572,145.501,VIC,,9648,6206,64.3,2000-01-01,2026-05-31
86146,BEAUMARIS,-37.977,145.027,VIC,,9648,3898,40.4,2000-01-01,2026-05-31
86147,ASPENDALE CSIRO,-38.033,145.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86148,WANDIN (YALLOCK),-37.8,145.45,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86149,WALLAN WALLAN (INVERLOCHY),-37.4,145.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86151,BASS (KILCUNDA),-38.5,145.45,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86172,FERNTREE GULLY,-37.8,145.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86175,YARRA JUNCTION (GILDEROY),-37.86,145.7,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86177,GRANTVILLE,-38.4,145.5,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86194,OUTTRIM,-38.495,145.781,VIC,,9648,8212,85.1,2000-01-01,2026-05-31
86210,BONBEACH (CARRUM (PATTERSON RIVER COUNTR,-38.065,145.129,VIC,,9648,7605,78.8,2000-01-01,2026-05-31
86213,ROSEBUD (COUNTRY CLUB),-38.378,144.898,VIC,,9648,9210,95.5,2000-01-01,2026-05-31
86219,CORANDERRK BADGER WEIR,-37.689,145.564,VIC,,9648,5679,58.9,2000-01-01,2026-05-31
86223,DROMANA SUSSEX FARM,-38.339,145.029,VIC,,9648,9531,98.8,2000-01-01,2026-05-31
86224,DANDENONG,-37.976,145.225,VIC,,9648,8700,90.2,2000-01-01,2026-05-31
86231,RINGWOOD 2,-37.8,145.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86232,MELBOURNE BOTANICAL GARDENS,-37.831,144.984,VIC,,9648,9429,97.7,2000-01-01,2026-05-31
86234,CROYDON (DORSET GOLF COURSE),-37.805,145.299,VIC,,9648,7299,75.7,2000-01-01,2026-05-31
86238,BASS,-38.483,145.467,VIC,,9648,3593,37.2,2000-01-01,2026-05-31
86239,FRENCH ISLAND (TANKERTON),-38.4,145.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86240,FRENCH ISLAND (MCLEOD PRISON),-38.4,145.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86243,MOUNT DANDENONG GTV9,-37.831,145.35,VIC,,9648,1862,19.3,2000-01-01,2026-05-31
86244,CRANBOURNE SOUTH,-38.134,145.238,VIC,,9648,6972,72.3,2000-01-01,2026-05-31
86246,MOOROODUC,-38.248,145.104,VIC,,9648,4448,46.1,2000-01-01,2026-05-31
86261,BEACONSFIELD UPPER,-37.982,145.42,VIC,,9648,4483,46.5,2000-01-01,2026-05-31
86271,REEFTON (UPPER YARRA DAM),-37.672,145.895,VIC,,9648,6967,72.2,2000-01-01,2026-05-31
86281,NYORA (POST OFFICE),-38.334,145.67,VIC,,9648,9141,94.7,2000-01-01,2026-05-31
86282,MELBOURNE AIRPORT,-37.665,144.833,VIC,,9648,9642,99.9,2000-01-01,2026-05-31
86303,GLEN WAVERLEY (GOLF COURSE),-37.887,145.194,VIC,,9648,9480,98.3,2000-01-01,2026-05-31
86304,HAWTHORN (SCOTCH COLLEGE),-37.836,145.03,VIC,,9648,7917,82.1,2000-01-01,2026-05-31
86305,GREENVALE RESERVOIR,-37.63,144.911,VIC,,9648,8928,92.5,2000-01-01,2026-05-31
86306,STONY POINT,-38.383,145.217,VIC,,9648,0,0.0,2000-01-01,2026-05-31
86313,WARRANDYTE,-37.747,145.21,VIC,,9648,3105,32.2,2000-01-01,2026-05-31
86314,KOO WEE RUP,-38.199,145.493,VIC,,9648,8598,89.1,2000-01-01,2026-05-31
86339,CORINELLA,-38.427,145.436,VIC,,9648,1743,18.1,2000-01-01,2026-05-31
86351,BUNDOORA (LATROBE UNIVERSITY),-37.716,145.045,VIC,,9648,6896,71.5,2000-01-01,2026-05-31
86354,PHILLIP ISLAND PENGUIN RESERVE,-38.506,145.15,VIC,,9648,4879,50.6,2000-01-01,2026-05-31
86357,DEVILBEND RESERVOIR,-38.276,145.1,VIC,,9648,3781,39.2,2000-01-01,2026-05-31
86361,CERBERUS,-38.365,145.179,VIC,,9648,9587,99.4,2000-01-01,2026-05-31
86363,TARRAWARRA,-37.656,145.476,VIC,,9648,3377,35.0,2000-01-01,2026-05-31
86364,TARRAWARRA MONASTERY,-37.659,145.446,VIC,,9648,9324,96.6,2000-01-01,2026-05-31
86372,FERNY CREEK (DUNNS HILL),-37.877,145.336,VIC,,9648,4204,43.6,2000-01-01,2026-05-31
86373,RHYLL,-38.461,145.31,VIC,,9648,9519,98.7,2000-01-01,2026-05-31
86375,CRANBOURNE BOTANIC GARDENS,-38.135,145.264,VIC,,9648,7053,73.1,2000-01-01,2026-05-31
86383,COLDSTREAM,-37.724,145.409,VIC,,9648,9591,99.4,2000-01-01,2026-05-31
87000,ANAKIE,-37.88,144.262,VIC,,9648,5922,61.4,2000-01-01,2026-05-31
87001,ANGLESEA,-38.406,144.196,VIC,,9648,1807,18.7,2000-01-01,2026-05-31
87002,BACCHUS MARSH,-37.7,144.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87003,BALLIANG EAST (CHESNEY),-37.8,144.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87005,BALLAN (FISKVILLE),-37.6,144.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87006,BALLAN,-37.602,144.23,VIC,,9648,7975,82.7,2000-01-01,2026-05-31
87007,MORRISONS (BALLARK),-37.743,144.141,VIC,,9648,9527,98.7,2000-01-01,2026-05-31
87008,BALLIANG EAST,-37.808,144.437,VIC,,9648,4542,47.1,2000-01-01,2026-05-31
87009,BANNOCKBURN,-38.021,144.161,VIC,,9648,5177,53.7,2000-01-01,2026-05-31
87010,BARWON HEADS  (JIRRAHLINGA),-38.266,144.48,VIC,,9648,72,0.7,2000-01-01,2026-05-31
87011,BEALES RESERVOIR,-37.542,144.025,VIC,,9648,3347,34.7,2000-01-01,2026-05-31
87012,BELMONT,-38.173,144.338,VIC,,9648,148,1.5,2000-01-01,2026-05-31
87014,BUNGAREE (KIRKS RESERVOIR),-37.551,143.932,VIC,,9648,9597,99.5,2000-01-01,2026-05-31
87018,BOLINDA,-37.45,144.75,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87020,DEER PARK,-37.767,144.783,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87021,DURDIDWARRAH,-37.823,144.208,VIC,,9648,6356,65.9,2000-01-01,2026-05-31
87023,GEELONG SALINES (MOOLAP),-38.159,144.395,VIC,,9648,2894,30.0,2000-01-01,2026-05-31
87024,GEELONG GOLF CLUB,-38.127,144.342,VIC,,9648,710,7.4,2000-01-01,2026-05-31
87025,GEELONG SEC,-38.117,144.367,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87026,GISBORNE,-37.49,144.612,VIC,,9648,4487,46.5,2000-01-01,2026-05-31
87027,KEILOR (ARUNDEL),-37.694,144.834,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87029,LANCEFIELD,-37.27,144.723,VIC,,9648,7796,80.8,2000-01-01,2026-05-31
87030,LARA LAKE,-38.0,144.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87031,LAVERTON RAAF,-37.856,144.756,VIC,,9648,9593,99.4,2000-01-01,2026-05-31
87032,LAVERTON SALINES,-37.9,144.75,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87033,LITTLE RIVER,-37.991,144.494,VIC,,9648,9507,98.5,2000-01-01,2026-05-31
87034,LOVELY BANKS (RESERVOIR),-38.066,144.328,VIC,,9648,5605,58.1,2000-01-01,2026-05-31
87036,MACEDON FORESTRY,-37.416,144.557,VIC,,9648,7274,75.4,2000-01-01,2026-05-31
87038,MARIBYRNONG EXPLOSIVES FACTORY,-37.775,144.877,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87039,MELTON,-37.665,144.575,VIC,,9648,4646,48.2,2000-01-01,2026-05-31
87040,MELTON RESERVOIR,-37.746,144.572,VIC,,9648,9355,97.0,2000-01-01,2026-05-31
87042,MEREDITH,-37.834,144.064,VIC,,9648,7866,81.5,2000-01-01,2026-05-31
87043,MEREDITH (DARRA),-37.82,144.149,VIC,,9648,9587,99.4,2000-01-01,2026-05-31
87044,MEREDITH (WATTLE VALE),-37.867,143.967,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87045,MOORABOOL RESERVOIR,-37.515,144.083,VIC,,9648,9604,99.5,2000-01-01,2026-05-31
87046,SCOTSBURN (MOUNT BONINYONG),-37.672,143.94,VIC,,9648,9450,97.9,2000-01-01,2026-05-31
87048,LITTLE RIVER (MOUNT ROTHWELL),-37.896,144.439,VIC,,9648,7464,77.4,2000-01-01,2026-05-31
87050,MOUNT WALLACE,-37.75,144.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87051,MYRNIONG,-37.65,144.35,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87052,OAKLANDS JUNCTION,-37.6,144.85,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87053,PORTARLINGTON,-38.123,144.642,VIC,,9648,5657,58.6,2000-01-01,2026-05-31
87054,QUEENSCLIFF,-38.271,144.662,VIC,,9648,4532,47.0,2000-01-01,2026-05-31
87055,RIDDELLS CREEK,-37.45,144.783,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87056,ROCKBANK,-37.7,144.6,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87057,ROMSEY,-37.35,144.75,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87058,ST ALBANS,-37.75,144.8,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87059,SHELFORD,-38.013,143.976,VIC,,9648,2858,29.6,2000-01-01,2026-05-31
87061,SUNBURY (LACHLAN COURT),-37.572,144.74,VIC,,9648,4570,47.4,2000-01-01,2026-05-31
87062,SYDENHAM,-37.7,144.767,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87064,WAURN PONDS,-38.2,144.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87065,WERRIBEE RESEARCH FARM,-37.9,144.683,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87066,WERRIBEE POST OFFICE,-37.9,144.667,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87067,WILSONS RESERVOIR,-37.514,144.018,VIC,,9648,4276,44.3,2000-01-01,2026-05-31
87073,ELAINE (LARUNDEL),-37.8,143.95,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87075,BULLENGAROOK EAST,-37.483,144.509,VIC,,9648,7424,76.9,2000-01-01,2026-05-31
87093,TORQUAY,-38.333,144.317,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87095,PYKES CREEK RESERVOIR,-37.611,144.3,VIC,,9648,9195,95.3,2000-01-01,2026-05-31
87100,POINT LONSDALE LIGHTHOUSE,-38.294,144.614,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87113,AVALON AIRPORT,-38.029,144.478,VIC,,9648,9550,99.0,2000-01-01,2026-05-31
87114,DRYSDALE (BRIMDALE),-38.166,144.587,VIC,,9648,9125,94.6,2000-01-01,2026-05-31
87118,HESKET (STRAWS LANE),-37.351,144.607,VIC,,9648,9429,97.7,2000-01-01,2026-05-31
87119,WENSLEYDALE (ANGLESEA (VEHICLE PROVING G,-38.369,144.084,VIC,,9648,6565,68.0,2000-01-01,2026-05-31
87121,ROCKBANK (MELTON),-37.683,144.666,VIC,,9648,8858,91.8,2000-01-01,2026-05-31
87124,BUCKLEY (BALLIWINDI),-38.25,144.085,VIC,,9648,9431,97.8,2000-01-01,2026-05-31
87126,WURDIBOLUC RESERVOIR,-38.282,144.052,VIC,,9648,5895,61.1,2000-01-01,2026-05-31
87130,ROMSEY,-37.349,144.749,VIC,,9648,7732,80.1,2000-01-01,2026-05-31
87131,ALTONA (CITY OFFICES OPERATIONS CENTRE),-37.863,144.826,VIC,,9648,3090,32.0,2000-01-01,2026-05-31
87133,GEELONG NORTH,-38.116,144.367,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87141,RIDDELLS CREEK,-37.462,144.673,VIC,,9648,1822,18.9,2000-01-01,2026-05-31
87147,BANNOCKBURN (HILLSIDE),-38.043,144.213,VIC,,9648,9006,93.3,2000-01-01,2026-05-31
87150,WERRIBEE (RACECOURSE),-37.904,144.643,VIC,,9648,568,5.9,2000-01-01,2026-05-31
87159,BLACKWOOD (ARMSTRONG),-37.467,144.317,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87161,MERRIMU RESERVOIR,-37.629,144.503,VIC,,9648,9547,99.0,2000-01-01,2026-05-31
87163,GROVEDALE (GEELONG AIRPORT),-38.224,144.334,VIC,,9648,4132,42.8,2000-01-01,2026-05-31
87168,SHE OAKS,-37.907,144.13,VIC,,9648,9458,98.0,2000-01-01,2026-05-31
87169,BACCHUS MARSH (GOLF CLUB),-37.637,144.43,VIC,,9648,3214,33.3,2000-01-01,2026-05-31
87172,ST. LEONARDS (LOWFIELDS),-38.179,144.671,VIC,,9648,0,0.0,2000-01-01,2026-05-31
87173,LANCEFIELD (WINERY),-37.294,144.707,VIC,,9648,8832,91.5,2000-01-01,2026-05-31
88000,ALEXANDRA (ACHERON),-37.251,145.718,VIC,,9648,1553,16.1,2000-01-01,2026-05-31
88001,ALEXANDRA (POST OFFICE),-37.192,145.712,VIC,,9648,6446,66.8,2000-01-01,2026-05-31
88002,AVENEL (POST OFFICE),-36.893,145.232,VIC,,9648,8435,87.4,2000-01-01,2026-05-31
88004,BARKERS CREEK RESERVOIR,-36.967,144.267,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88005,BENDIGO CHANNEL,-37.1,144.35,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88007,BONNIE DOON GARAGE,-37.027,145.852,VIC,,9648,4151,43.0,2000-01-01,2026-05-31
88008,BROADFORD,-37.243,145.052,VIC,,9648,2950,30.6,2000-01-01,2026-05-31
88009,CAIRN CURRAN RESERVOIR,-36.989,143.975,VIC,,9648,8412,87.2,2000-01-01,2026-05-31
88011,CAMPBELLTOWN,-37.224,143.962,VIC,,9648,4021,41.7,2000-01-01,2026-05-31
88012,CAMPASPE UPPER,-37.4,144.45,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88013,CARISBROOK,-37.045,143.822,VIC,,9648,5093,52.8,2000-01-01,2026-05-31
88014,CASTLEMAINE POST OFFICE,-37.1,144.2,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88015,CLUNES,-37.305,143.778,VIC,,9648,9626,99.8,2000-01-01,2026-05-31
88016,SMEATON WEIR,-37.4,143.9,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88017,COLIBAN UPPER,-37.281,144.396,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88018,CRESWICK,-37.4,143.9,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88020,DAYLESFORD,-37.343,144.157,VIC,,9648,6662,69.1,2000-01-01,2026-05-31
88021,EBERYS,-37.2,144.014,VIC,,9648,8747,90.7,2000-01-01,2026-05-31
88022,EDDINGTON,-36.888,143.861,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88024,EXPEDITION PASS RESERVOIR,-37.05,144.3,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88025,FORT WILLIAM,-37.092,145.471,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88026,FRYERSTOWN,-37.1,144.25,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88027,GLENAROUA,-37.1,145.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88028,GLENBURN,-37.381,145.472,VIC,,9648,7722,80.0,2000-01-01,2026-05-31
88029,HEATHCOTE,-36.959,144.701,VIC,,9648,9535,98.8,2000-01-01,2026-05-31
88030,HEATHCOTE JUNCTION,-37.4,145.033,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88031,HIGHLANDS (GLENTANNAR),-37.067,145.408,VIC,,9648,9552,99.0,2000-01-01,2026-05-31
88032,JOYCES CREEK,-37.086,143.998,VIC,,9648,9504,98.5,2000-01-01,2026-05-31
88034,KILMORE ASSUMPTION COLLEGE,-37.301,144.947,VIC,,9648,650,6.7,2000-01-01,2026-05-31
88035,KINGSTON,-37.35,144.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88036,KYNETON POST OFFICE,-37.25,144.45,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88037,LAURISTON RESERVOIR,-37.254,144.382,VIC,,9648,9446,97.9,2000-01-01,2026-05-31
88038,LEXTON,-37.274,143.516,VIC,,9648,8669,89.9,2000-01-01,2026-05-31
88040,LYONVILLE,-37.4,144.25,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88041,MALDON (DERBY HILL),-36.999,144.07,VIC,,9648,686,7.1,2000-01-01,2026-05-31
88042,MALMSBURY RESERVOIR,-37.195,144.374,VIC,,9648,9486,98.3,2000-01-01,2026-05-31
88043,MARYBOROUGH,-37.056,143.732,VIC,,9648,9641,99.9,2000-01-01,2026-05-31
88044,MARYSVILLE (POST OFFICE),-37.51,145.747,VIC,,9648,7227,74.9,2000-01-01,2026-05-31
88045,MOLESWORTH,-37.167,145.55,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88046,MURRINDINDI,-37.32,145.497,VIC,,9648,323,3.3,2000-01-01,2026-05-31
88048,NEWSTEAD,-37.105,144.064,VIC,,9648,9596,99.5,2000-01-01,2026-05-31
88049,PUCKAPUNYAL,-37.0,145.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88050,PYALONG WEST (CAVAN PARK),-37.109,144.839,VIC,,9648,7016,72.7,2000-01-01,2026-05-31
88051,REDESDALE,-37.019,144.52,VIC,,9648,9326,96.7,2000-01-01,2026-05-31
88052,TULLAROOP RESERVOIR,-37.09,143.864,VIC,,9648,7284,75.5,2000-01-01,2026-05-31
88053,SEYMOUR SHIRE DEPOT,-37.028,145.149,VIC,,9648,7546,78.2,2000-01-01,2026-05-31
88054,SHEPHERDS FLAT,-37.273,144.11,VIC,,9648,7043,73.0,2000-01-01,2026-05-31
88056,TALBOT (POST OFFICE),-37.17,143.688,VIC,,9648,9164,95.0,2000-01-01,2026-05-31
88059,TRENTHAM,-37.372,144.314,VIC,,9648,6282,65.1,2000-01-01,2026-05-31
88060,KINGLAKE WEST (WALLABY CREEK),-37.447,145.214,VIC,,9648,8683,90.0,2000-01-01,2026-05-31
88061,WOODEND,-37.358,144.539,VIC,,9648,9039,93.7,2000-01-01,2026-05-31
88065,YANDOIT (SPRING VALE),-37.2,144.1,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88066,YANDOIT,-37.209,144.105,VIC,,9648,5345,55.4,2000-01-01,2026-05-31
88067,YEA,-37.216,145.43,VIC,,9648,8873,92.0,2000-01-01,2026-05-31
88068,RUBICON SEC,-37.339,145.855,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88073,BAYNTON,-37.128,144.692,VIC,,9648,7613,78.9,2000-01-01,2026-05-31
88088,GLENLYON,-37.3,144.25,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88096,METCALFE,-37.1,144.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88101,NEWLYN RESERVOIR,-37.4,144.0,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88108,VAUGHAN,-37.157,144.208,VIC,,9648,9006,93.3,2000-01-01,2026-05-31
88109,MANGALORE AIRPORT,-36.889,145.186,VIC,,9648,9589,99.4,2000-01-01,2026-05-31
88110,CASTLEMAINE PRISON,-37.081,144.239,VIC,,9648,9546,98.9,2000-01-01,2026-05-31
88111,MALMSBURY,-37.2,144.4,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88112,MERTON WEIR FARM,-36.983,145.717,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88113,SMEATON (BLAMPIED (BARDIA)),-37.339,143.986,VIC,,9648,8901,92.3,2000-01-01,2026-05-31
88114,WERONA (FAIRVIEW),-37.245,144.025,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88117,BENLOCH,-37.203,144.714,VIC,,9648,5550,57.5,2000-01-01,2026-05-31
88118,HARCOURT,-37.0,144.262,VIC,,9648,6108,63.3,2000-01-01,2026-05-31
88120,KANUMBRA (BRILLIANT ESTATE),-37.022,145.655,VIC,,9648,3692,38.3,2000-01-01,2026-05-31
88121,HIGH CAMP (LANNERMOOR),-37.142,144.926,VIC,,9648,9453,98.0,2000-01-01,2026-05-31
88123,KYNETON,-37.25,144.432,VIC,,9648,9260,96.0,2000-01-01,2026-05-31
88124,TABILK (TAHBILK WINERY),-36.825,145.087,VIC,,9648,8707,90.2,2000-01-01,2026-05-31
88130,BUXTON,-37.418,145.708,VIC,,9648,7943,82.3,2000-01-01,2026-05-31
88131,NARBETHONG,-37.5,145.679,VIC,,9648,3403,35.3,2000-01-01,2026-05-31
88132,BARINGHUP (BLUE HILLS),-36.935,144.012,VIC,,9648,4934,51.1,2000-01-01,2026-05-31
88133,NEWBURY,-37.417,144.283,VIC,,9648,0,0.0,2000-01-01,2026-05-31
88153,SPRING CREEK BASIN TWO,-37.075,145.722,VIC,,9648,2957,30.6,2000-01-01,2026-05-31
88159,PUCKAPUNYAL RANGE CONTROL,-36.986,145.038,VIC,,9648,377,3.9,2000-01-01,2026-05-31
88162,WALLAN (KILMORE GAP),-37.381,144.965,VIC,,9648,9591,99.4,2000-01-01,2026-05-31
89000,ARARAT POST OFFICE,-37.283,142.95,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89001,BALLARAT BOTANICAL GARDENS,-37.549,143.819,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89002,BALLARAT AERODROME,-37.513,143.791,VIC,,9648,9608,99.6,2000-01-01,2026-05-31
89003,BALMORAL (POST OFFICE),-37.247,141.841,VIC,,9648,8354,86.6,2000-01-01,2026-05-31
89004,BARUNAH PLAINS,-38.068,143.867,VIC,,9648,0,0.0,2000-01-01,2026-05-31
89005,BEAUFORT,-37.448,143.366,VIC,,9648,6773,70.2,2000-01-01,2026-05-31
89006,BERRYBANK,-37.964,143.467,VIC,,9648,4014,41.6,2000-01-01,2026-05-31
